order_id,product_id,add_to_cart_order,reordered
1489344,26723,9,0
1489344,25659,10,1
1489964,45603,1,0
1489964,3211,2,0
1489964,4142,3,0
1489964,46372,4,0
1489964,34525,5,1
1489964,48637,6,0
1489964,13292,7,0
1490095,12341,1,1
1490095,17122,2,1
1490095,9434,3,0
1490122,42507,1,1
1490122,5539,2,1
1490122,3896,3,1
1490122,10112,4,1
1490122,18234,5,1
1490122,19048,6,1
1490122,3952,7,1
1490122,24852,8,1
1490122,22298,9,1
1490122,13225,10,0
1490122,20842,11,1
1490767,47888,1,1
1490767,14211,2,1
1490767,28378,3,1
1490767,25371,4,1
1490767,43875,5,1
1490767,22825,6,1
1490767,39928,7,1
1490767,24964,8,0
1490767,47719,9,1
1490767,21137,10,1
1490767,8174,11,0
1490767,37029,12,1
1490767,4753,13,1
1490767,3020,14,1
1490767,39977,15,1
1490767,47167,16,1
1490767,8574,17,1
1490767,3951,18,1
1490767,45066,19,1
1491646,8424,1,1
1491646,6020,2,1
1491646,14992,3,1
1491646,8193,4,0
1492424,9076,1,0
1492424,21288,2,1
1492424,32079,3,1
1492424,13176,4,1
1492424,21903,5,1
1492463,25272,1,1
1492463,13176,2,1
1492463,23909,3,1
1492463,37418,4,1
1492463,3957,5,1
1492463,9623,6,1
1492463,13249,7,1
1492463,38844,8,1
1492463,42659,9,1
1492463,4297,10,1
1492463,20876,11,1
1492463,48335,12,1
1492463,3661,13,1
1492463,14656,14,1
1492463,43324,15,1
1492463,7607,16,1
1492463,26634,17,1
1492463,17949,18,0
1492463,35951,19,1
1492537,2120,1,0
1492537,12013,2,0
1492537,41391,3,0
1492537,26227,4,0
1492537,18536,5,0
1492537,837,6,0
1492537,25934,7,0
1492537,9287,8,0
1492537,17859,9,0
1493265,23047,1,1
1493265,28204,2,1
1493265,4920,3,1
1493265,24852,4,1
1493265,18993,5,1
1493265,33750,6,1
1493265,22760,7,1
1493265,11744,8,1
1493265,31373,9,1
1493284,32478,1,1
1493284,30827,2,1
1493284,12341,3,1
1493284,6184,4,1
1493404,21709,1,1
1493404,14947,2,1
1493404,35221,3,1
1493404,44632,4,1
1493404,26620,5,1
1493404,6348,6,1
1493404,31338,7,1
1493569,42633,1,1
1493569,24852,2,1
1493569,21137,3,1
1493569,31040,4,1
1493569,43148,5,0
1493569,27966,6,0
1493569,19862,7,1
1493569,33716,8,0
1493569,12858,9,1
1493569,1450,10,1
1493569,12099,11,0
1494069,24852,1,1
1494069,4962,2,1
1494069,38544,3,1
1494069,16508,4,1
1494069,47766,5,1
1494069,16981,6,1
1494069,20082,7,1
1494069,17622,8,1
1494069,34061,9,1
1494069,21806,10,1
1494069,29479,11,1
1494069,744,12,1
1494069,23025,13,1
1494069,21903,14,1
1494069,39427,15,1
1494069,12754,16,1
1494069,27548,17,1
1494069,38288,18,1
1494069,40531,19,0
1494069,47792,20,1
1494069,5805,21,1
1494069,42495,22,1
1494069,24413,23,1
1494069,44514,24,1
1494069,39468,25,1
1494069,37003,26,1
1494069,5491,27,1
1494069,8912,28,1
1494069,29557,29,1
1494069,32647,30,1
1494069,37718,31,0
1494069,46082,32,1
1494069,12820,33,0
1494069,11212,34,0
1494069,44557,35,0
1494069,32743,36,0
1494069,30529,37,0
1494069,13629,38,0
1494069,8929,39,0
1494069,25824,40,0
1494252,13176,1,1
1494252,42633,2,1
1494252,27086,3,1
1494252,5322,4,1
1494252,17224,5,1
1494252,39877,6,1
1494252,47738,7,1
1494252,25824,8,1
1494252,38656,9,1
1494252,28199,10,1
1494252,42244,11,1
1494549,27086,1,1
1494549,27845,2,1
1494549,40310,3,1
1494549,35072,4,1
1494549,42345,5,1
1494549,47049,6,1
1494549,15398,7,0
1494549,19248,8,0
1494549,1335,9,1
1494549,5114,10,1
1494549,3020,11,1
1494549,47888,12,1
1494549,28378,13,1
1494549,14211,14,1
1494549,44787,15,1
1494549,34134,16,1
1494549,38192,17,1
1494549,13541,18,0
1494549,24859,19,1
1494549,11782,20,1
1494549,21137,21,1
1494880,39275,1,1
1495760,45190,1,1
1495760,10646,2,0
1495760,21868,3,0
1495816,21137,1,1
1495816,13166,2,1
1495816,22298,3,1
1495816,46906,4,1
1495816,24852,5,1
1495816,29447,6,1
1495816,37646,7,1
1495816,14491,8,1
1495816,38985,9,0
1495816,3020,10,1
1495816,49044,11,0
1495816,12756,12,1
1495816,17949,13,1
1495816,45608,14,1
1495816,45007,15,1
1495816,19048,16,1
1495816,13225,17,1
1495835,8571,1,1
1495835,38768,2,1
1495835,6184,3,1
1495835,43352,4,1
1495835,35971,5,1
1495835,7249,6,1
1496428,26940,1,1
1496428,16349,2,1
1496428,48745,3,0
1496428,9839,4,1
1496428,48476,5,0
1496428,21903,6,1
1496428,22908,7,1
1496428,39578,8,0
1496428,5206,9,1
1496770,35121,1,1
1496770,28613,2,0
1496770,7509,3,0
1496770,43654,4,1
1496770,44627,5,0
1496770,8736,6,1
1497198,24852,1,1
1497198,5131,2,1
1497198,32078,3,1
1497198,12099,4,1
1497198,31915,5,1
1497198,19862,6,1
1497198,12858,7,1
1497198,5463,8,1
1497198,22825,9,1
1497198,33716,10,1
1497198,31040,11,1
1497198,24373,12,1
1497198,42265,13,1
1497198,44359,14,1
1497198,30489,15,1
1497198,8080,16,1
1497198,30908,17,1
1497198,25623,18,1
1497198,33929,19,0
1497445,22825,1,0
1497445,28199,2,0
1497445,25767,3,1
1497445,22935,4,1
1497445,25659,5,1
1497445,33731,6,1
1497445,39619,7,1
1497445,35951,8,1
1497445,44359,9,1
1497445,4428,10,1
1497445,24561,11,1
1497445,14633,12,1
1497445,260,13,1
1497445,45106,14,1
1497445,28946,15,1
1497445,42828,16,1
1498521,1194,1,1
1498521,48933,2,0
1498521,27418,3,1
1498521,23288,4,0
1498521,20428,5,0
1498708,45504,1,1
1498708,19660,2,1
1498708,47766,3,1
1498708,39928,4,1
1498708,48476,5,1
1498708,5479,6,0
1498708,29479,7,1
1498708,21137,8,1
1498708,16291,9,1
1498708,26209,10,1
1498708,31506,11,0
1498708,35855,12,0
1498708,36634,13,0
1499006,26251,1,1
1499006,39936,2,0
1499611,27845,1,1
1499611,49439,2,1
1499611,17622,3,1
1499611,34061,4,1
1499611,44787,5,1
1499611,8193,6,0
1499611,9839,7,1
1499611,9906,8,0
1499611,8518,9,1
1499611,13176,10,0
1499611,43352,11,1
1499611,46807,12,1
1500657,42972,1,1
1501052,26348,1,1
1501052,38656,2,1
1501052,17224,3,1
1501052,12068,4,1
1501052,5047,5,1
1501489,33198,1,1
1501489,47931,2,1
1501489,16696,3,1
1502483,24852,1,1
1502483,9598,2,1
1502483,19660,3,1
1502483,16560,4,1
1502483,11777,5,1
1502483,26604,6,1
1502483,46692,7,1
1502483,8021,8,0
1502483,45066,9,1
1502483,41787,10,1
1502483,18027,11,0
1502483,24810,12,0
1502483,28836,13,0
1502490,13634,1,1
1502490,8048,2,1
1502490,13424,3,1
1502490,21137,4,1
1502490,35951,5,1
1502490,5068,6,1
1502490,17924,7,1
1502490,25588,8,1
1502813,12341,1,1
1502813,39922,2,0
1502813,32689,3,0
1502813,28413,4,0
1502813,651,5,0
1502813,25659,6,0
1502987,23737,1,1
1502987,37552,2,1
1502987,36074,3,1
1502987,14639,4,1
1502987,36523,5,1
1502987,23576,6,1
1502987,45603,7,1
1502987,42593,8,1
1502987,17158,9,1
1502987,11889,10,0
1502987,48559,11,1
1502987,2677,12,1
1502987,10912,13,1
1502987,35050,14,1
1502987,21527,15,0
1502987,35504,16,1
1502987,12023,17,1
1502987,26282,18,0
1502987,43015,19,0
1502987,6568,20,0
1502987,39278,21,0
1502987,43705,22,0
1502987,27626,23,0
1503216,5206,1,1
1503216,13512,2,0
1504034,21573,1,1
1504034,8571,2,1
1504034,43352,3,1
1504034,32691,4,1
1504034,47402,5,1
1504034,11266,6,0
1504034,12341,7,1
1504034,9076,8,0
1504034,33768,9,1
1504522,42445,1,0
1504522,17131,2,1
1504522,17338,3,1
1504522,42562,4,1
1504548,34551,1,0
1504548,8048,2,1
1504548,21292,3,1
1504548,17924,4,1
1504650,45105,1,1
1504650,19322,2,0
1504695,36011,1,1
1504695,14429,2,0
1504695,44661,3,1
1504695,39275,4,1
1504695,18232,5,0
1504762,40449,1,1
1504762,63,2,0
1505011,48622,1,0
1505011,27243,2,1
1505011,43143,3,1
1505011,5322,4,1
1505011,4809,5,1
1505011,41806,6,1
1505011,37754,7,1
1505011,17224,8,1
1505011,43654,9,1
1505011,27845,10,1
1505011,27086,11,1
1505011,21137,12,1
1505011,39275,13,1
1505011,21949,14,1
1505011,5479,15,0
1505011,45537,16,1
1505011,13380,17,1
1505011,4920,18,1
1505011,2825,19,1
1505011,45946,20,1
1505531,49401,1,0
1505531,28985,2,1
1505531,22035,3,1
1505531,39430,4,0
1505531,12118,5,0
1505531,37766,6,1
1505531,21903,7,1
1505531,38293,8,1
1505531,11777,9,0
1505531,44661,10,1
1505531,11782,11,1
1505531,18441,12,0
1505531,27277,13,0
1505531,24475,14,0
1507342,22504,1,0
1507342,44985,2,0
1507342,49327,3,0
1507342,24852,4,1
1507342,5785,5,1
1507342,36011,6,1
1507342,49235,7,1
1507342,39408,8,0
1507750,19951,1,1
1507750,44830,2,1
1507750,18891,3,1
1507750,16696,4,0
1507750,10957,5,0
1508205,22124,1,1
1508205,18926,2,1
1508205,19156,3,1
1508205,11193,4,1
1508205,12392,5,1
1508205,49235,6,1
1508205,8277,7,1
1508205,31915,8,0
1508243,46906,1,1
1508243,39794,2,1
1508243,11782,3,1
1508243,24852,4,1
1508243,25340,5,1
1508243,37047,6,1
1508665,19057,1,1
1508665,33055,2,1
1508665,13176,3,1
1508665,37646,4,1
1509226,44580,1,1
1509226,39001,2,1
1509226,25588,3,1
1509226,40120,4,1
1509226,3265,5,0
1509226,30827,6,0
1509226,9839,7,0
1509621,8571,1,1
1509922,17924,1,1
1509922,8048,2,1
1509922,21292,3,1
1509922,13176,4,1
1510439,48679,1,1
1510439,29650,2,0
1510439,47209,3,1
1510439,45007,4,1
1510439,22935,5,0
1510439,31772,6,0
1510439,9339,7,0
1510439,5390,8,0
1510439,6141,9,0
1510439,19057,10,0
1510439,23338,11,1
1510439,13176,12,0
1510439,41220,13,0
1510514,12919,1,1
1510514,2717,2,1
1510514,5322,3,1
1510514,31964,4,1
1510514,594,5,1
1510514,6069,6,1
1510514,47738,7,1
1510561,12341,1,1
1510561,23288,2,1
1510561,33081,3,0
1510711,2536,1,1
1510711,7026,2,1
1510722,38425,1,1
1510722,45630,2,1
1510722,9598,3,1
1510722,1443,4,1
1510722,36865,5,1
1510793,13176,1,1
1510793,47209,2,1
1510793,42265,3,1
1510793,19057,4,1
1510793,37646,5,1
1510793,19660,6,1
1510793,25466,7,1
1510793,47626,8,0
1510793,24964,9,0
1510793,32139,10,0
1510990,21460,1,0
1510990,14739,2,1
1510990,24518,3,1
1510990,3661,4,1
1510990,13425,5,1
1510990,8555,6,1
1510990,42265,7,0
1510990,42678,8,1
1511305,46226,1,1
1511305,17429,2,1
1511305,44278,3,1
1511853,19508,1,1
1511853,34448,2,1
1511853,581,3,1
1511853,36764,4,1
1511853,14211,5,1
1511853,26165,6,1
1511853,34134,7,1
1511853,27548,8,1
1511853,3951,9,1
1511853,17949,10,1
1511853,33731,11,1
1511853,45066,12,1
1511853,22825,13,1
1511853,14651,14,1
1511853,6552,15,1
1511853,2326,16,1
1512043,10473,1,1
1512043,35951,2,0
1512043,46802,3,1
1512043,22046,4,1
1512043,18023,5,0
1512280,24852,1,1
1512280,4357,2,1
1512280,26756,3,1
1512280,21309,4,1
1512280,21344,5,1
1512280,21169,6,1
1512280,46747,7,1
1512280,43352,8,1
1512280,44014,9,1
1512280,47144,10,1
1512280,38205,11,1
1512549,24852,1,1
1512549,5131,2,1
1512549,22825,3,1
1512549,31040,4,1
1512549,31915,5,1
1512549,44359,6,1
1512549,23485,7,1
1512549,42265,8,1
1512549,8080,9,1
1512549,5463,10,1
1512549,30908,11,1
1512549,40333,12,1
1512549,8555,13,1
1512549,32078,14,1
1512549,20009,15,1
1512737,30506,1,1
1512737,46260,2,1
1512737,36259,3,1
1512916,10243,1,0
1512916,38809,2,1
1512916,20383,3,1
1512916,9515,4,1
1513374,31231,1,1
1513374,5938,2,1
1513797,13176,1,1
1513797,16797,2,1
1513797,12341,3,1
1513797,8571,4,1
1513797,23719,5,1
1513797,17924,6,1
1513797,3798,7,1
1513797,22218,8,0
1513983,38365,1,1
1513983,9107,2,1
1513983,15955,3,0
1514168,22802,1,1
1514168,39657,2,1
1514655,22142,1,0
1514655,10243,2,0
1514655,31066,3,0
1514655,41073,4,0
1514655,26165,5,1
1514699,8571,1,1
1514699,30827,2,1
1514699,6758,3,1
1514699,13176,4,1
1514699,16974,5,0
1515167,12341,1,1
1515167,21386,2,1
1515167,8953,3,1
1515167,19691,4,1
1515167,21292,5,0
1515368,24852,1,1
1515368,8574,2,1
1515368,45364,3,1
1515368,20082,4,1
1515368,22210,5,1
1515368,8912,6,1
1515368,39468,7,1
1515368,32647,8,1
1515368,29557,9,1
1515368,29479,10,1
1515368,28122,11,1
1515368,28199,12,1
1515368,22969,13,1
1515368,35364,14,1
1515368,23025,15,1
1515368,30529,16,1
1515368,16508,17,1
1515368,17622,18,1
1515368,25055,19,1
1515368,13779,20,0
1515368,41290,21,1
1515368,13431,22,1
1515368,40962,23,1
1515368,7781,24,1
1515368,47766,25,1
1515368,39844,26,0
1515368,15872,27,1
1515474,48559,1,1
1515474,21953,2,1
1515474,3211,3,1
1515474,17333,4,1
1515474,24852,5,1
1515474,8736,6,0
1515474,43221,7,0
1515474,22935,8,0
1515474,16797,9,0
1515474,4920,10,1
1515596,31848,1,1
1515596,40997,2,1
1515596,4776,3,0
1515596,24852,4,1
1515596,27325,5,0
1515634,2830,1,1
1515634,39877,2,1
1515634,13176,3,1
1515634,4210,4,1
1515634,7014,5,0
1515680,890,1,0
1515680,13166,2,1
1515680,48539,3,0
1515680,11520,4,1
1515680,26914,5,0
1515680,34635,6,0
1515698,196,1,1
1515698,13176,2,1
1515698,130,3,1
1515698,6184,4,1
1516111,1160,1,1
1516111,3957,2,1
1516111,29436,3,1
1516111,3157,4,1
1516111,27325,5,1
1516111,5251,6,0
1516247,43352,1,1
1516247,8021,2,1
1516247,36865,3,1
1516247,7781,4,1
1516337,16797,1,1
1516337,32689,2,1
1516337,31805,3,0
1516337,21288,4,0
1516337,43352,5,1
1516337,19660,6,0
1516337,8859,7,1
1516337,17924,8,1
1516337,25588,9,0
1516420,13176,1,1
1516420,5161,2,1
1516420,18023,3,1
1516420,3399,4,1
1516420,5258,5,1
1516420,22802,6,1
1516425,31759,1,1
1516425,19565,2,0
1516842,42972,1,1
1516842,22159,2,1
1516842,35756,3,1
1516842,30841,4,1
1516842,18465,5,1
1516842,35108,6,1
1516842,5212,7,1
1516842,7014,8,0
1517390,31915,1,1
1517390,28199,2,1
1517390,22556,3,1
1517390,22825,4,1
1517390,26620,5,1
1517390,10,6,1
1517617,13176,1,1
1517617,37646,2,1
1517617,49683,3,1
1517617,7835,4,1
1517617,20119,5,1
1517617,21057,6,1
1517617,34259,7,1
1517617,21405,8,1
1517617,19468,9,0
1517617,15392,10,0
1517617,23622,11,0
1517617,35951,12,0
1517617,45007,13,1
1517617,46979,14,1
1517617,35986,15,0
1518153,43122,1,1
1518153,19820,2,1
1518185,20119,1,1
1518185,44632,2,1
1518185,34160,3,1
1518185,27086,4,1
1518185,4942,5,1
1518185,432,6,1
1518185,35221,7,1
1518185,20082,8,1
1518185,25513,9,1
1518185,49424,10,1
1518185,28199,11,1
1518185,28204,12,1
1518460,19382,1,0
1518460,11699,2,0
1518460,47977,3,1
1518460,30353,4,1
1518460,39947,5,1
1518460,49520,6,1
1518460,1065,7,0
1519017,19049,1,1
1519017,34358,2,0
1519017,12357,3,1
1520784,24852,1,1
1520784,49683,2,1
1520784,19953,3,1
1520784,1154,4,1
1520784,9458,5,1
1520784,7901,6,1
1521198,17122,1,1
1521198,16974,2,0
1521244,19022,1,1
1521244,48559,2,1
1521244,27845,3,1
1521244,47144,4,1
1521244,1398,5,1
1521244,11712,6,1
1521244,24852,7,1
1521244,27966,8,1
1521244,45603,9,1
1521244,10305,10,1
1521244,19706,11,1
1521244,26604,12,1
1521244,25640,13,1
1521244,1272,14,1
1521244,4013,15,1
1521244,25587,16,1
1521333,20590,1,0
1521465,21288,1,1
1521465,31759,2,1
1521465,5769,3,1
1521465,20776,4,0
1521465,31805,5,1
1521465,43352,6,1
1521611,44632,1,0
1521611,47156,2,0
1521728,15424,1,1
1521728,5322,2,1
1521728,38656,3,1
1521844,14365,1,1
1521844,31808,2,1
1521844,21513,3,0
1521844,36118,4,1
1522553,17924,1,1
1522553,5258,2,0
1522553,12341,3,1
1522625,24221,1,0
1522625,24852,2,1
1522625,9387,3,1
1522625,29118,4,0
1522625,12545,5,0
1522625,49235,6,1
1522625,44359,7,0
1522625,30391,8,0
1522625,20995,9,0
1522625,42265,10,0
1522625,14447,11,1
1522625,22915,12,1
1522625,7371,13,1
1522625,46616,14,1
1522625,24518,15,1
1522625,5250,16,1
1522625,12857,17,1
1522625,46257,18,1
1522625,23579,19,1
1522625,25513,20,1
1522625,48335,21,1
1522625,26629,22,1
1522625,44948,23,1
1522625,35942,24,1
1522625,23291,25,1
1522625,33929,26,1
1522625,12023,27,1
1522625,45445,28,1
1522625,38200,29,0
1522625,7413,30,1
1522625,24373,31,0
1522625,38730,32,1
1522625,24838,33,0
1523103,23288,1,1
1523103,26165,2,1
1523103,34668,3,1
1523103,32747,4,0
1523103,13409,5,0
1523763,12341,1,1
1523763,8953,2,1
1523763,16797,3,1
1523763,21292,4,1
1523763,8859,5,1
1523763,31985,6,1
1523763,23288,7,1
1524349,30290,1,1
1524387,44622,1,1
1524387,13511,2,1
1524387,43504,3,1
1524387,9913,4,0
1524387,42265,5,1
1524387,26376,6,1
1524444,12341,1,1
1524444,31985,2,1
1524444,27845,3,1
1524444,7948,4,1
1524897,31338,1,1
1524897,39475,2,0
1524897,47144,3,1
1524897,27531,4,1
1524897,37029,5,0
1525078,6128,1,1
1525078,12404,2,1
1525078,36393,3,1
1525078,29805,4,0
1525137,13176,1,1
1525137,810,2,0
1525137,31040,3,0
1525137,29686,4,1
1525137,9598,5,0
1525137,9595,6,0
1525137,12118,7,1
1525137,47209,8,0
1525137,4451,9,1
1525137,46346,10,0
1525137,34034,11,0
1525137,44449,12,0
1525137,18689,13,0
1525137,29987,14,0
1525137,45671,15,0
1525137,13198,16,0
1525137,40706,17,1
1525137,49683,18,0
1525137,41544,19,0
1525137,33985,20,0
1525470,8277,1,0
1525470,41787,2,1
1525470,41844,3,1
1525470,5785,4,1
1525470,34335,5,1
1525566,13176,1,1
1525566,9076,2,0
1525566,27966,3,1
1525566,47630,4,1
1525566,18232,5,1
1525566,16759,6,1
1525566,28123,7,1
1525715,28963,1,0
1525715,12395,2,1
1525715,32227,3,1
1525715,21479,4,1
1525715,31737,5,0
1525715,47626,6,1
1525715,39475,7,0
1525715,33489,8,1
1525715,9595,9,0
1525828,43352,1,1
1525828,31759,2,1
1525828,21288,3,1
1526028,24852,1,0
1526028,5876,2,0
1526028,47209,3,0
1526028,2830,4,0
1526028,8859,5,0
1526028,41757,6,0
1526028,22935,7,0
1526028,32537,8,0
1526028,41950,9,0
1526028,17948,10,0
1526028,10246,11,0
1526028,9390,12,0
1526028,27966,13,0
1526057,8048,1,1
1526057,17924,2,1
1526057,13176,3,1
1526218,11777,1,1
1526218,34137,2,1
1526218,15803,3,0
1526218,47672,4,1
1526218,42091,5,1
1526218,36205,6,0
1526218,4920,7,1
1526305,31231,1,1
1526305,8580,2,1
1526305,5938,3,1
1526305,8229,4,1
1526616,8843,1,1
1526616,13176,2,1
1526616,16797,3,1
1526616,8571,4,1
1526616,12341,5,1
1526616,30827,6,1
1527122,43713,1,0
1527122,13510,2,0
1527122,40174,3,1
1527122,41065,4,0
1527122,16349,5,0
1527122,47977,6,0
1527122,23986,7,1
1527202,48559,1,1
1527202,47144,2,1
1527202,11712,3,1
1527202,24852,4,1
1527202,2694,5,1
1527202,26604,6,1
1527202,27966,7,1
1527202,27845,8,1
1527202,40545,9,1
1527202,47403,10,1
1527202,22825,11,1
1527202,23926,12,1
1527202,33055,13,0
1527202,26723,14,1
1527202,6740,15,0
1527202,33100,16,0
1527371,13176,1,1
1527371,23192,2,0
1527371,16145,3,0
1527371,37193,4,1
1527371,15649,5,0
1527371,19678,6,1
1527371,28842,7,1
1527371,11782,8,1
1527371,29487,9,1
1527371,19057,10,1
1527371,17600,11,1
1527371,37065,12,1
1527371,7649,13,1
1527520,17794,1,1
1527520,16896,2,1
1527520,3952,3,1
1527520,19660,4,1
1527520,18811,5,1
1527779,16797,1,1
1527779,30776,2,1
1527779,21288,3,1
1527779,37999,4,1
1527779,42341,5,0
1527779,44910,6,1
1527779,45603,7,1
1527779,19894,8,1
1527779,432,9,0
1527779,5760,10,0
1527779,13176,11,1
1527779,21589,12,0
1527779,20842,13,1
1527779,40604,14,0
1527779,48559,15,0
1528331,35221,1,1
1528331,21709,2,1
1528331,44632,3,1
1528331,24852,4,1
1528331,34448,5,1
1528331,25588,6,1
1530329,7862,1,1
1530329,35336,2,1
1530329,30720,3,1
1530428,13176,1,1
1530428,16384,2,1
1530428,8467,3,1
1530428,36011,4,1
1530428,10831,5,1
1530428,12492,6,1
1530428,38248,7,1
1530428,45495,8,1
1530428,20142,9,1
1530428,33503,10,1
1530428,28122,11,1
1530428,39928,12,1
1530428,11481,13,1
1530428,49044,14,1
1530428,6891,15,1
1530428,39468,16,1
1530428,38985,17,1
1530428,32743,18,1
1530428,16508,19,1
1530428,45053,20,1
1530428,7347,21,1
1530428,29479,22,1
1530428,27423,23,1
1530428,12591,24,1
1530428,39411,25,1
1530428,14491,26,1
1530428,5805,27,1
1530428,30148,28,1
1530428,21688,29,1
1530428,22210,30,1
1530428,22969,31,1
1530428,20512,32,1
1530428,30192,33,1
1530428,29557,34,1
1530428,23822,35,1
1530428,40229,36,1
1530428,7781,37,0
1530428,16521,38,0
1530428,27243,39,0
1530428,34067,40,0
1530428,4461,41,0
1530428,35108,42,1
1530428,31372,43,0
1530428,39427,44,0
1530428,19659,45,0
1531203,24852,1,1
1531203,9387,2,1
1531203,28204,3,1
1531203,12576,4,1
1531203,39947,5,1
1531203,10312,6,1
1531203,11421,7,1
1531203,7095,8,1
1531252,1463,1,1
1531252,6046,2,1
1531252,46979,3,0
1531327,22610,1,1
1531327,32478,2,1
1531327,16797,3,1
1531327,14161,4,1
1531327,32403,5,1
1532542,28465,1,1
1532542,24852,2,1
1532542,9387,3,1
1532542,33682,4,1
1532542,18926,5,1
1532542,18523,6,1
1532542,8061,7,1
1532542,10753,8,1
1532542,13263,9,1
1532542,47912,10,1
1532542,17847,11,1
1532542,28204,12,1
1532542,33055,13,1
1532542,1559,14,1
1532542,4297,15,1
1532542,19156,16,1
1532542,8309,17,1
1532542,43182,18,1
1532542,14917,19,1
1532542,2067,20,1
1532542,22227,21,1
1532542,47717,22,1
1532542,7361,23,1
1532542,34503,24,0
1532542,41787,25,1
1532542,21125,26,1
1532542,14376,27,1
1532542,48109,28,1
1532542,48248,29,1
1532542,20876,30,1
1532542,26427,31,0
1532542,49566,32,0
1533052,24852,1,1
1533052,5539,2,1
1533052,6541,3,1
1533052,31955,4,0
1533450,22556,1,1
1533450,49520,2,1
1533450,49191,3,1
1533450,17191,4,1
1533450,43154,5,1
1533450,36107,6,1
1533450,13702,7,0
1533450,45603,8,1
1533887,21137,1,1
1533887,23537,2,0
1533887,10112,3,1
1533887,18234,4,1
1533887,3444,5,0
1533887,38777,6,1
1533887,5077,7,1
1533887,17284,8,1
1533887,25837,9,1
1533953,47591,1,0
1533953,30047,2,1
1533953,20583,3,1
1533953,4920,4,1
1533953,25824,5,1
1533953,17835,6,1
1533953,16840,7,1
1533953,41433,8,1
1533953,23565,9,1
1533953,27344,10,1
1533953,12480,11,1
1533953,36726,12,1
1533953,7361,13,1
1533953,2091,14,1
1533953,44278,15,1
1533953,19895,16,1
1533953,40063,17,1
1533953,46331,18,1
1533953,17429,19,1
1533953,11046,20,1
1533953,10424,21,0
1533953,16830,22,0
1533953,46106,23,0
1533976,28204,1,0
1533976,43154,2,0
1533976,38383,3,0
1533976,1938,4,0
1533976,2780,5,0
1533976,19678,6,0
1535279,22802,1,1
1535279,39657,2,1
1535279,42500,3,1
1535279,48812,4,1
1535490,43352,1,1
1535490,21288,2,1
1535819,35473,1,1
1535819,16797,2,1
1535819,20995,3,1
1535819,27145,4,1
1535819,34974,5,1
1535819,3020,6,1
1535819,32650,7,1
1535819,43352,8,1
1535819,47888,9,1
1535964,7021,1,0
1535964,48094,2,0
1535964,41055,3,0
1535964,33731,4,1
1535964,22025,5,0
1535964,25837,6,1
1535964,16797,7,1
1535964,24852,8,1
1535964,3896,9,1
1535964,37687,10,0
1535964,40229,11,1
1535964,3098,12,1
1535964,7014,13,0
1535988,1194,1,0
1535988,3873,2,0
1535988,30021,3,1
1535988,34350,4,1
1535988,33198,5,1
1535988,13208,6,0
1536166,43352,1,1
1536166,12341,2,1
1536166,9076,3,1
1536166,33768,4,1
1536166,12899,5,1
1536166,5258,6,1
1536373,24852,1,1
1536373,37646,2,1
1536373,22825,3,1
1536373,36011,4,1
1536373,5785,5,1
1536373,28199,6,1
1536373,27086,7,1
1536720,24852,1,1
1536720,34956,2,0
1536720,4920,3,1
1536720,10305,4,1
1536720,1511,5,0
1536720,21137,6,1
1536720,23047,7,1
1536720,11782,8,1
1536720,25640,9,1
1536720,19057,10,1
1536720,46906,11,0
1536720,49235,12,0
1536720,18993,13,0
1536720,22760,14,0
1536720,31373,15,0
1536720,33750,16,0
1537049,12341,1,1
1537049,8048,2,1
1537049,4920,3,1
1537049,8571,4,1
1537049,17122,5,1
1537049,16797,6,1
1537049,21903,7,1
1537049,9076,8,1
1537049,22507,9,1
1537049,37687,10,1
1537241,31299,1,1
1537241,24852,2,1
1537241,18362,3,1
1537241,4210,4,1
1537241,27061,5,1
1537241,14491,6,1
1537241,32647,7,1
1537241,8424,8,0
1537241,5491,9,1
1537241,15290,10,1
1537241,30489,11,1
1537241,44910,12,0
1537487,8571,1,1
1537487,39275,2,1
1537487,16797,3,1
1537487,8048,4,1
1537487,43352,5,1
1537487,20995,6,1
1537487,3265,7,1
1537487,16974,8,1
1537487,21903,9,1
1537487,22802,10,1
1537487,12341,11,1
1537487,21195,12,1
1537487,48697,13,1
1537487,30214,14,1
1537487,29223,15,1
1537494,34127,1,0
1537494,14927,2,1
1537494,15386,3,0
1537494,11422,4,0
1537494,3512,5,0
1537494,25544,6,0
1537494,20114,7,1
1537494,39993,8,0
1537494,27714,9,0
1537494,43371,10,0
1537494,42629,11,0
1537547,12341,1,1
1537547,10900,2,0
1537547,37687,3,0
1537593,8968,1,1
1537593,24852,2,1
1537593,19057,3,1
1537593,18523,4,1
1537593,18070,5,1
1537593,47873,6,1
1537593,27086,7,1
1537593,11143,8,1
1537593,45599,9,1
1537593,6287,10,1
1537593,7780,11,1
1537593,4989,12,1
1537593,20738,13,1
1537593,42342,14,0
1537593,23233,15,1
1538288,25588,1,0
1538288,22025,2,1
1538288,13263,3,1
1538288,31553,4,1
1538288,47626,5,1
1538288,46676,6,1
1538288,24489,7,1
1538288,17948,8,1
1538288,40104,9,1
1538288,24852,10,1
1538288,14874,11,1
1538288,39877,12,1
1538288,39850,13,1
1538288,39275,14,1
1538543,34584,1,0
1538543,17794,2,1
1538543,7916,3,1
1538617,16759,1,1
1538617,24535,2,1
1538617,21903,3,1
1538617,45007,4,1
1538617,22935,5,1
1538617,43122,6,1
